study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB1220	ERP002061	SAMEA2042429	ERS199092	ERX183938	ERR209273	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209273/ERR209273_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209273/ERR209273_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209273/ERR209273_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209273/ERR209273_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0094_20091212L4.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0094_20091212L4.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0094_20091212L4.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0094_20091212L4.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042430	ERS199093	ERX183939	ERR209274	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209274/ERR209274_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209274/ERR209274_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209274/ERR209274_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209274/ERR209274_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091014.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091014.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091014.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091014.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042430	ERS199093	ERX183940	ERR209275	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209275/ERR209275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209275/ERR209275_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209275/ERR209275_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209275/ERR209275_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091124L3.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091124L3.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091124L3.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091124L3.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042430	ERS199093	ERX183941	ERR209276	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209276/ERR209276_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209276/ERR209276_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209276/ERR209276_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209276/ERR209276_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091126L6.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091126L6.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091126L6.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091126L6.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042430	ERS199093	ERX183942	ERR209277	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209277/ERR209277_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209277/ERR209277_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209277/ERR209277_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209277/ERR209277_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091126L7.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091126L7.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091126L7.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091126L7.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042430	ERS199093	ERX183943	ERR209278	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209278/ERR209278_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209278/ERR209278_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209278/ERR209278_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209278/ERR209278_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091126L8.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091126L8.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091126L8.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091126L8.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042430	ERS199093	ERX183944	ERR209279	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209279/ERR209279_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209279/ERR209279_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209279/ERR209279_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209279/ERR209279_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091212L5.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091212L5.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091212L5.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0095_20091212L5.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042431	ERS199094	ERX183945	ERR209280	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209280/ERR209280_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209280/ERR209280_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209280/ERR209280_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209280/ERR209280_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091014.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091014.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091014.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091014.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042431	ERS199094	ERX183946	ERR209281	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209281/ERR209281_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209281/ERR209281_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209281/ERR209281_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209281/ERR209281_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091124L4.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091124L4.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091124L4.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091124L4.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042431	ERS199094	ERX183947	ERR209282	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209282/ERR209282_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209282/ERR209282_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209282/ERR209282_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209282/ERR209282_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091126L4.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091126L4.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091126L4.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091126L4.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042431	ERS199094	ERX183948	ERR209283	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209283/ERR209283_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209283/ERR209283_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209283/ERR209283_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209283/ERR209283_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091126L5.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091126L5.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091126L5.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091126L5.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042431	ERS199094	ERX183949	ERR209284	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209284/ERR209284_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209284/ERR209284_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209284/ERR209284_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209284/ERR209284_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091128L4.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091128L4.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091128L4.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091128L4.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042431	ERS199094	ERX183950	ERR209285	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209285/ERR209285_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209285/ERR209285_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209285/ERR209285_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209285/ERR209285_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091212L4.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091212L4.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091212L4.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0096_20091212L4.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042433	ERS199095	ERX183951	ERR209286	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209286/ERR209286_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209286/ERR209286_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209286/ERR209286_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209286/ERR209286_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091014.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091014.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091014.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091014.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042433	ERS199095	ERX183952	ERR209287	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209287/ERR209287_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209287/ERR209287_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209287/ERR209287_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209287/ERR209287_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091124L3.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091124L3.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091124L3.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091124L3.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042433	ERS199095	ERX183953	ERR209288	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209288/ERR209288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209288/ERR209288_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209288/ERR209288_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209288/ERR209288_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091126L6.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091126L6.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091126L6.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091126L6.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042433	ERS199095	ERX183954	ERR209289	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209289/ERR209289_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209289/ERR209289_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209289/ERR209289_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209289/ERR209289_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091126L7.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091126L7.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091126L7.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091126L7.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042433	ERS199095	ERX183955	ERR209290	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209290/ERR209290_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209290/ERR209290_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209290/ERR209290_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209290/ERR209290_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091126L8.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091126L8.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091126L8.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091126L8.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042433	ERS199095	ERX183956	ERR209291	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209291/ERR209291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209291/ERR209291_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209291/ERR209291_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209291/ERR209291_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091212L5.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091212L5.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091212L5.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0097_20091212L5.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042434	ERS199096	ERX183957	ERR209292	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209292/ERR209292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209292/ERR209292_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209292/ERR209292_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209292/ERR209292_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091014.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091014.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091014.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091014.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042434	ERS199096	ERX183958	ERR209293	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209293/ERR209293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209293/ERR209293_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209293/ERR209293_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209293/ERR209293_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091107L6.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091107L6.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091107L6.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091107L6.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042434	ERS199096	ERX183959	ERR209294	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209294/ERR209294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209294/ERR209294_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209294/ERR209294_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209294/ERR209294_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091124L8.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091124L8.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091124L8.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091124L8.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042434	ERS199096	ERX183960	ERR209295	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209295/ERR209295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209295/ERR209295_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209295/ERR209295_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209295/ERR209295_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091126L3.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091126L3.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091126L3.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0098_20091126L3.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042435	ERS199097	ERX183961	ERR209296	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209296/ERR209296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209296/ERR209296_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209296/ERR209296_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209296/ERR209296_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0099_20091014.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0099_20091014.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0099_20091014.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0099_20091014.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042435	ERS199097	ERX183962	ERR209297	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209297/ERR209297_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209297/ERR209297_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209297/ERR209297_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209297/ERR209297_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0099_20091124L2.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0099_20091124L2.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0099_20091124L2.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0099_20091124L2.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042435	ERS199097	ERX183963	ERR209298	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209298/ERR209298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209298/ERR209298_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209298/ERR209298_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209298/ERR209298_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0099_20091124L3.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0099_20091124L3.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0099_20091124L3.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/MH0099_20091124L3.rmhost.pair.1.fq.gz		
